FID IID phenotype
2504 2504_0 -0.405548907969874
2504 2504_1 -0.694011162246618
2505 2505_0 -1.22692983657907
2505 2505_1 -2.3960317907326
2506 2506_0 -1.04706018385078
2506 2506_1 -1.09171176731351
2507 2507_0 -0.86807237867572
2507 2507_1 -2.18331035516818
2508 2508_0 -1.59133242332335
2508 2508_1 -0.0736052885809244
2509 2509_0 -1.42035709446684
2509 2509_1 -1.4622221111286
251 251_0 -2.83673870822768
251 251_1 -2.90759912434849
2510 2510_0 -1.72439270291628
2510 2510_1 -1.20276250185183
2511 2511_0 -0.502321171835082
2511 2511_1 -1.35250969820141
2512 2512_0 -0.293387934700184
2512 2512_1 -1.73831070710394
2513 2513_0 0.270456338639609
2513 2513_1 -0.27622160729778
2514 2514_0 0.258728625756014
2514 2514_1 0.325877740992196
2515 2515_0 -1.3456546053826
2515 2515_1 -0.71280455640824
2516 2516_0 -2.02429892169018
2516 2516_1 -1.96536690051406
2517 2517_0 -0.917237781889708
2517 2517_1 -1.87989733280588
2518 2518_0 -1.60067296361042
2518 2518_1 -1.37165622521721
2519 2519_0 -0.316770057010126
2519 2519_1 0.037943224489757
252 252_0 -1.6938376094668
252 252_1 -0.208839445034669
2520 2520_0 -0.446152772293156
2520 2520_1 0.0494842907519414
2521 2521_0 0.165864556980681
2521 2521_1 -0.665338617960185
2522 2522_0 -0.543708083544022
2522 2522_1 -1.13842149022749
2523 2523_0 -1.5042937288277
2523 2523_1 -0.405637530007601
2524 2524_0 -0.230981189769193
2524 2524_1 -0.0356851894809089
2525 2525_0 0.626766907274059
2525 2525_1 0.546290371124208
2526 2526_0 -0.185688585817952
2526 2526_1 0.129014035495045
2527 2527_0 -1.97488405985317
2527 2527_1 -1.82406743955563
2528 2528_0 -0.400285776766826
2528 2528_1 0.0887644228846853
2529 2529_0 -1.06505725473204
2529 2529_1 -1.68900501909183
253 253_0 -2.03879366745905
253 253_1 -1.76559961825654
2530 2530_0 -2.92119220914995
2530 2530_1 -1.99932238426319
2531 2531_0 -1.52499636243471
2531 2531_1 -1.27163075164955
2532 2532_0 -2.21984385800482
2532 2532_1 -2.39526194829052
2533 2533_0 0.91487624639795
2533 2533_1 0.0937469667171277
2534 2534_0 -0.532720680447698
2534 2534_1 -0.945369462258874
2535 2535_0 -1.27875271600994
2535 2535_1 -1.50884496372941
2536 2536_0 -1.2676960069931
2536 2536_1 -1.66222506069548
2537 2537_0 -2.33084538659197
2537 2537_1 -1.70448866843694
2538 2538_0 -0.0585134905631162
2538 2538_1 0.197848695396296
2539 2539_0 -1.63491623007737
2539 2539_1 -1.24047230880555
254 254_0 -0.67016345079701
254 254_1 -1.40628065893924
2540 2540_0 -0.864664959212041
2540 2540_1 -1.56931273344496
2541 2541_0 -1.6815471666296
2541 2541_1 -2.31637702920052
2542 2542_0 -2.015284588737
2542 2542_1 -2.3815195198394
2543 2543_0 -0.881454506061942
2543 2543_1 -0.978790332774538
2544 2544_0 -1.94079550838599
2544 2544_1 -1.06608309560525
2545 2545_0 0.948944461653786
2545 2545_1 -0.536866213380529
2546 2546_0 -2.21011010314476
2546 2546_1 -2.32908044566874
2547 2547_0 -2.78305900022409
2547 2547_1 -3.43178164766231
2548 2548_0 -1.47789785346248
2548 2548_1 -2.02903967271399
2549 2549_0 0.618696094523616
2549 2549_1 0.485122751584401
255 255_0 -0.761064172474106
255 255_1 -0.551413060170749
2550 2550_0 -1.4327454429385
2550 2550_1 -1.44290576019362
2551 2551_0 0.547982298764292
2551 2551_1 -1.50172763830492
2552 2552_0 -2.21333392056854
2552 2552_1 -1.51978544509891
2553 2553_0 -1.17362729317772
2553 2553_1 -0.370405760573662
2554 2554_0 1.08297572182065
2554 2554_1 0.562748703106027
2555 2555_0 -0.528481604193975
2555 2555_1 -0.194024109591534
2556 2556_0 1.46750191676618
2556 2556_1 2.38456692370028
2557 2557_0 -2.84730822269222
2557 2557_1 -0.614443640754505
2558 2558_0 -1.34171284418233
2558 2558_1 -0.83038846008857
2559 2559_0 -0.331494567588549
2559 2559_1 -0.121619048472017
256 256_0 -0.500865916377843
256 256_1 -1.83507383515856
2560 2560_0 -0.324536862344077
2560 2560_1 -1.06141248492903
2561 2561_0 0.362849468227086
2561 2561_1 0.805629105569452
2562 2562_0 -1.80647871013362
2562 2562_1 -3.01437328450173
2563 2563_0 -2.4920764768052
2563 2563_1 -1.0732184213372
2564 2564_0 -2.27404117916862
2564 2564_1 -2.95858218372877
2565 2565_0 -0.094655219015461
2565 2565_1 0.234920890740138
2566 2566_0 -2.00511803668839
2566 2566_1 -1.28297649412823
2567 2567_0 -1.37425977930619
2567 2567_1 0.0401820693301977
2568 2568_0 -1.83686458232851
2568 2568_1 -1.57062974583978
2569 2569_0 -1.85655697295703
2569 2569_1 -1.87448427907803
257 257_0 -1.9254117845294
257 257_1 -2.63815221597986
2570 2570_0 -2.86174513875451
2570 2570_1 -3.61145213013397
2571 2571_0 -0.54728697209553
2571 2571_1 -1.11191050149159
2572 2572_0 -0.605643870277435
2572 2572_1 -2.4640323745724
2573 2573_0 -0.174787074316072
2573 2573_1 -0.0758010425708674
2574 2574_0 0.215660017200923
2574 2574_1 -0.831774360323982
2575 2575_0 -2.33095870182577
2575 2575_1 -2.69487610881829
2576 2576_0 -1.18153622731239
2576 2576_1 -2.0220024980753
2577 2577_0 -1.40613816179504
2577 2577_1 0.549577723314032
2578 2578_0 -1.44770476614551
2578 2578_1 -0.497159064225417
2579 2579_0 -2.14939125882011
2579 2579_1 -1.14232949720717
258 258_0 -1.62913420297591
258 258_1 -2.84123873184873
2580 2580_0 0.561702511408949
2580 2580_1 0.202883071059022
2581 2581_0 -1.56520950447982
2581 2581_1 -1.38474470779644
2582 2582_0 -0.293723601969685
2582 2582_1 -0.655476145960724
2583 2583_0 -2.33884441294814
2583 2583_1 -2.02315967025536
2584 2584_0 -2.51614789874711
2584 2584_1 -1.31406875453342
2585 2585_0 0.185400016809334
2585 2585_1 -1.10091183962474
2586 2586_0 -0.543923021899808
2586 2586_1 -1.51231777488799
2587 2587_0 -0.604112419355719
2587 2587_1 -0.34550473525433
2588 2588_0 -1.47306042651368
2588 2588_1 -1.01317549911593
2589 2589_0 -1.57922330647069
2589 2589_1 -0.865705075264889
259 259_0 0.608028236144337
259 259_1 -0.648268724202244
2590 2590_0 -2.2408262136281
2590 2590_1 -1.23211307647465
2591 2591_0 -0.945570194030942
2591 2591_1 -1.41879091541967
2592 2592_0 -0.546978229589357
2592 2592_1 -1.19762619358147
2593 2593_0 -0.843354972310986
2593 2593_1 0.521580830463696
2594 2594_0 -0.173733793318086
2594 2594_1 -0.813157201344469
2595 2595_0 0.745777327753136
2595 2595_1 0.524982978947794
2596 2596_0 -1.3477911302656
2596 2596_1 -0.630424634480164
2597 2597_0 -1.42329613943565
2597 2597_1 -2.40199318907255
2598 2598_0 -1.4945555132208
2598 2598_1 -0.528029595724941
2599 2599_0 -1.05674043647433
2599 2599_1 -0.600100895291414
26 26_0 -2.30793078296576
26 26_1 -1.43003424970631
260 260_0 -0.840870480699343
260 260_1 -1.52244337820578
2600 2600_0 -0.118829660646119
2600 2600_1 -0.272063129790998
2601 2601_0 0.0753633533676848
2601 2601_1 -0.621277811858204
2602 2602_0 -0.56828137850145
2602 2602_1 -0.717042319181686
2603 2603_0 -0.434510193160159
2603 2603_1 0.37580479391752
2604 2604_0 -1.67847255797254
2604 2604_1 -2.01917513021975
2605 2605_0 -1.37805327571696
2605 2605_1 -1.21965594843104
2606 2606_0 -1.19991842985878
2606 2606_1 -2.20605965942575
2607 2607_0 1.27007591115595
2607 2607_1 0.230343535360821
2608 2608_0 -0.50919699041163
2608 2608_1 -0.324761218794989
2609 2609_0 1.10761864654466
2609 2609_1 0.218357010067309
261 261_0 -2.01018578098795
261 261_1 -2.09428827417979
2610 2610_0 -1.74764437619573
2610 2610_1 -1.48310814025615
2611 2611_0 -1.11771941371551
2611 2611_1 -1.71204474136895
2612 2612_0 -1.66617626595117
2612 2612_1 -1.36812119079968
2613 2613_0 -0.39365446173041
2613 2613_1 -1.19663469716435
2614 2614_0 -1.45758423257747
2614 2614_1 -1.64013814854348
2615 2615_0 -0.10152839965109
2615 2615_1 -0.15687369375351
2616 2616_0 -2.06131058740003
2616 2616_1 -2.54200763544799
2617 2617_0 -1.85316004044954
2617 2617_1 -1.77555093692724
2618 2618_0 -1.40098340916986
2618 2618_1 -0.620745626906161
2619 2619_0 -1.75758789916637
2619 2619_1 -2.71713535129383
262 262_0 -1.74466550962108
262 262_1 -0.414760403668956
2620 2620_0 -0.923859430913577
2620 2620_1 -1.68004819143189
2621 2621_0 -1.07111593626406
2621 2621_1 0.944306414665557
2622 2622_0 -0.890484850340212
2622 2622_1 -0.92828412375796
2623 2623_0 -2.067312203523
2623 2623_1 -2.57523390295137
2624 2624_0 -1.89498624233816
2624 2624_1 -1.66097154874381
2625 2625_0 -2.27836804412999
2625 2625_1 -2.18919654317276
2626 2626_0 -0.9796187029223
2626 2626_1 -2.24049540434356
2627 2627_0 1.08206903762603
2627 2627_1 1.23741076135879
2628 2628_0 -0.704722220244672
2628 2628_1 -1.24955614404648
2629 2629_0 -2.54786054704594
2629 2629_1 -2.44875570296403
263 263_0 -1.50445607080482
263 263_1 -2.2740058897959
2630 2630_0 -0.844413077681692
2630 2630_1 -1.26028762818179
2631 2631_0 -2.31515036263927
2631 2631_1 -3.0202753569344
2632 2632_0 -0.448912780275371
2632 2632_1 0.29255856458042
2633 2633_0 0.663569547751811
2633 2633_1 0.190759708983252
2634 2634_0 -2.16304360362699
2634 2634_1 -3.10317617514197
2635 2635_0 -2.25609927213141
2635 2635_1 -1.8201921448523
2636 2636_0 -2.12385550438964
2636 2636_1 -2.31271918253766
2637 2637_0 -2.83255176783875
2637 2637_1 -2.33209838030189
2638 2638_0 -2.74254329094351
2638 2638_1 -0.734266863579677
2639 2639_0 -1.6479903749546
2639 2639_1 -1.35628353618684
264 264_0 -1.4082144230845
264 264_1 -0.709688125994047
2640 2640_0 -2.26399175934911
2640 2640_1 -1.95158615537419
2641 2641_0 -0.621147821821694
2641 2641_1 -0.759691195958831
2642 2642_0 -2.3302986998397
2642 2642_1 -2.25108391210564
2643 2643_0 -0.678631140749017
2643 2643_1 -1.56237671373138
2644 2644_0 -1.92423268576817
2644 2644_1 -2.12719242748068
2645 2645_0 -1.49400954801547
2645 2645_1 -1.30964800139742
2646 2646_0 -1.69638357731538
2646 2646_1 -0.958045503592769
2647 2647_0 -0.824300337227004
2647 2647_1 -1.17663976380997
2648 2648_0 -1.33855979488945
2648 2648_1 -1.88856761801809
2649 2649_0 -1.88501676179006
2649 2649_1 -3.21490227519303
265 265_0 -0.898821787057669
265 265_1 -0.263147871585733
2650 2650_0 -1.17408519418635
2650 2650_1 -1.15800470887747
2651 2651_0 -0.935669311204336
2651 2651_1 0.202707127994308
2652 2652_0 0.697945654585235
2652 2652_1 1.23983840527656
2653 2653_0 -0.60991762851696
2653 2653_1 -1.72402592936682
2654 2654_0 -0.804299214180307
2654 2654_1 -0.998922535621433
2655 2655_0 -0.33623645597441
2655 2655_1 -1.20159688919564
2656 2656_0 -2.04559668699181
2656 2656_1 -2.60912179031918
2657 2657_0 -0.415086127970185
2657 2657_1 -0.37513130951842
2658 2658_0 -0.883930144928376
2658 2658_1 -1.25020630342195
2659 2659_0 -2.55770245943893
2659 2659_1 -2.45089068345192
266 266_0 -0.710030707618942
266 266_1 -0.692525430000024
2660 2660_0 -1.65245811128435
2660 2660_1 -2.30989082615798
2661 2661_0 -1.04875577089642
2661 2661_1 -0.600946713293908
2662 2662_0 -1.03546952211506
2662 2662_1 -1.5137870287719
2663 2663_0 -2.21681774576394
2663 2663_1 -1.75365298502368
2664 2664_0 -0.729759070225865
2664 2664_1 -0.469264177572542
2665 2665_0 -1.69077162275755
2665 2665_1 -1.50002824869095
2666 2666_0 -0.661926861209276
2666 2666_1 -1.27436559197
2667 2667_0 -0.0718750075300274
2667 2667_1 -0.445749271434314
2668 2668_0 -2.7521777017236
2668 2668_1 -2.44356493351313
2669 2669_0 -0.62243326147267
2669 2669_1 -0.517319194736222
267 267_0 -1.32360033213072
267 267_1 -0.792719477575677
2670 2670_0 -1.83255008907686
2670 2670_1 -1.61267788306412
2671 2671_0 -0.150978176157491
2671 2671_1 -0.908541006653209
2672 2672_0 -0.47795035706013
2672 2672_1 -1.10361393637886
2673 2673_0 -0.471568726647959
2673 2673_1 -0.32325730180098
2674 2674_0 -2.18460314983183
2674 2674_1 -2.06935340440839
2675 2675_0 -1.76181079726257
2675 2675_1 -2.45040316037532
2676 2676_0 -0.697259853270924
2676 2676_1 -0.631591040113675
2677 2677_0 -1.68995296259816
2677 2677_1 -0.701753893235367
2678 2678_0 -0.251248580907058
2678 2678_1 -0.0995224484871697
2679 2679_0 -1.18971818448036
2679 2679_1 -1.3022934501035
268 268_0 -0.0314657707061546
268 268_1 -1.22880146211729
2680 2680_0 -3.42261428234981
2680 2680_1 -2.93538053544188
2681 2681_0 -3.5982352130688
2681 2681_1 -2.6394996003876
2682 2682_0 -0.369098821513442
2682 2682_1 -0.316713969265041
2683 2683_0 -1.08746803009323
2683 2683_1 -1.18610082494011
2684 2684_0 -1.61623192141908
2684 2684_1 -2.23950147205343
2685 2685_0 0.319055714124828
2685 2685_1 -0.234774719794143
2686 2686_0 -2.7913173058516
2686 2686_1 -2.68022409448453
2687 2687_0 -1.92368615834189
2687 2687_1 -1.64029782714244
2688 2688_0 -0.544352799325328
2688 2688_1 -1.11634734707647
2689 2689_0 -1.37952528964815
2689 2689_1 -2.13342904552405
269 269_0 -0.229404742416099
269 269_1 -0.593518661324242
2690 2690_0 -0.740321311634109
2690 2690_1 0.338327991595849
2691 2691_0 -0.855911951879339
2691 2691_1 -1.36231435276743
2692 2692_0 -1.31372240559544
2692 2692_1 -1.97037271744862
2693 2693_0 -1.53450601053849
2693 2693_1 -1.96797101610338
2694 2694_0 -1.32012581868749
2694 2694_1 -1.42573186703912
2695 2695_0 -1.64014529539821
2695 2695_1 -2.27804779842511
2696 2696_0 -2.72086102627684
2696 2696_1 -2.43506876727184
2697 2697_0 -2.87546736411557
2697 2697_1 -1.66771075277905
2698 2698_0 -0.812323543055106
2698 2698_1 -0.679440003273687
2699 2699_0 -1.99345450423967
2699 2699_1 -1.91258289003633
27 27_0 0.14306412595219
27 27_1 -0.498964176299043
270 270_0 0.0410730755801366
270 270_1 0.634814521630976
2700 2700_0 -0.223454219436291
2700 2700_1 0.237539525581197
2701 2701_0 -1.61396669496532
2701 2701_1 -2.98741889530021
2702 2702_0 -0.7875611292036
2702 2702_1 -0.800772768401009
2703 2703_0 -2.0925240091795
2703 2703_1 -0.98946363776619
2704 2704_0 -0.330287611915703
2704 2704_1 -1.12397090320563
2705 2705_0 0.211930949705392
2705 2705_1 0.880137731031408
2706 2706_0 -2.51149450331512
2706 2706_1 -1.21217541268195
2707 2707_0 -1.699432059606
2707 2707_1 -2.59785941628978
2708 2708_0 -1.35662652431562
2708 2708_1 -0.263077213846122
2709 2709_0 0.256598989411818
2709 2709_1 -1.20138223625453
271 271_0 -1.15782012811938
271 271_1 -2.04894876071578
2710 2710_0 -1.64488551318137
2710 2710_1 -1.19542626314689
2711 2711_0 -1.36129361359599
2711 2711_1 -0.374774182288181
2712 2712_0 -1.03724272485733
2712 2712_1 -0.114518138508654
2713 2713_0 -2.95525778958827
2713 2713_1 -2.86309900792341
2714 2714_0 -1.77101374410702
2714 2714_1 -2.03423708423686
2715 2715_0 0.116908042186599
2715 2715_1 -0.682043099297449
2716 2716_0 -2.48175847561027
2716 2716_1 -2.89338696973581
2717 2717_0 -0.875062488187972
2717 2717_1 -1.00087998799115
2718 2718_0 -1.57716517758736
2718 2718_1 -0.78129916497927
2719 2719_0 -1.15324246916373
2719 2719_1 -1.06890566626582
272 272_0 -1.57032399272486
272 272_1 -1.11155961315659
2720 2720_0 -1.80219715738304
2720 2720_1 -2.24363889779166
2721 2721_0 -1.74973693448168
2721 2721_1 -2.15782307656606
2722 2722_0 -2.18271590841369
2722 2722_1 -1.92966169849596
2723 2723_0 -2.15670018354182
2723 2723_1 -2.58418150800895
2724 2724_0 -1.29271272118211
2724 2724_1 -0.661298957330259
2725 2725_0 -1.69268412857604
2725 2725_1 -0.484669342229176
2726 2726_0 -1.44767464288595
2726 2726_1 -1.28711877430924
2727 2727_0 -1.45353813317415
2727 2727_1 0.18690083899967
2728 2728_0 -2.41172758744442
2728 2728_1 -2.26746916754854
2729 2729_0 -1.84839044769403
2729 2729_1 -0.00514598605758776
273 273_0 -1.28053966497807
273 273_1 -0.237906084320833
2730 2730_0 0.564199655627718
2730 2730_1 0.369116833010571
2731 2731_0 -0.172654803639292
2731 2731_1 -0.985183540764586
2732 2732_0 -1.6870535026193
2732 2732_1 -2.36383443000955
2733 2733_0 -1.37429684426253
2733 2733_1 -3.5563919162074
2734 2734_0 -2.24582843322513
2734 2734_1 -0.612990254790519
2735 2735_0 -1.24421463100664
2735 2735_1 -1.7712440423919
2736 2736_0 -0.116615683721145
2736 2736_1 -0.634790530862759
2737 2737_0 -1.7714825685029
2737 2737_1 -2.38468522665621
2738 2738_0 -1.39832636157638
2738 2738_1 -1.4726320057447
2739 2739_0 -1.87562533969513
2739 2739_1 -2.33647504490306
274 274_0 -0.969814989497027
274 274_1 -0.505740464526012
2740 2740_0 -1.68527218647217
2740 2740_1 -0.990247425366781
2741 2741_0 -0.645929684014277
2741 2741_1 -0.186965655693143
2742 2742_0 -0.751646004584489
2742 2742_1 -1.87347264901775
2743 2743_0 -0.0635634916829915
2743 2743_1 -0.140556127764633
2744 2744_0 -0.612002669791062
2744 2744_1 -1.44116352576477
2745 2745_0 -2.14239619429921
2745 2745_1 -2.36755170923597
2746 2746_0 -1.06903425938805
2746 2746_1 -1.82577771911405
2747 2747_0 -1.92785171440884
2747 2747_1 -1.16419604848801
2748 2748_0 -1.17671150289373
2748 2748_1 -0.796048395201433
2749 2749_0 -1.02379529439582
2749 2749_1 -0.426572435117434
275 275_0 -0.705038306397478
275 275_1 -0.545250982535464
2750 2750_0 -0.235313666931949
2750 2750_1 -0.164541642756657
2751 2751_0 -1.9405591482977
2751 2751_1 -1.28676605413925
2752 2752_0 -1.22009713431352
2752 2752_1 -1.13339197344155
2753 2753_0 -2.69462399924771
2753 2753_1 -1.68549559059301
2754 2754_0 -0.38456885381517
2754 2754_1 -1.34535341597631
2755 2755_0 -2.1640503902204
2755 2755_1 -1.23179346161961
2756 2756_0 -3.89309762620022
2756 2756_1 -3.6370346519778
2757 2757_0 -1.37277629078212
2757 2757_1 -1.14719078666205
2758 2758_0 -3.3655112730244
2758 2758_1 -1.95241956979013
2759 2759_0 -1.76791865613994
2759 2759_1 -1.56340959334549
276 276_0 -0.808924625872487
276 276_1 -0.795844012122151
2760 2760_0 -1.41422290909588
2760 2760_1 -1.43654787478117
2761 2761_0 -1.81658018461975
2761 2761_1 -1.90535599787774
2762 2762_0 -2.248064976293
2762 2762_1 -1.98219064067096
2763 2763_0 -3.00807665314652
2763 2763_1 -2.60704354831014
2764 2764_0 -1.65151927460672
2764 2764_1 -2.52322399564412
2765 2765_0 -0.359392256800248
2765 2765_1 -0.120562672907518
2766 2766_0 -1.23122568020259
2766 2766_1 -0.59405566057687
2767 2767_0 -3.44266079682789
2767 2767_1 -4.00562376514442
2768 2768_0 0.345351089000108
2768 2768_1 0.650701429496959
2769 2769_0 -0.744152228803206
2769 2769_1 -1.88526199880085
277 277_0 -2.26139675440492
277 277_1 -2.65774348294185
2770 2770_0 -0.688815299649769
2770 2770_1 -1.25816682666071
2771 2771_0 -0.628037567988949
2771 2771_1 -1.08091343146686
2772 2772_0 -0.831000966865282
2772 2772_1 0.249886500697284
2773 2773_0 -2.64741808218494
2773 2773_1 -1.86489474714676
2774 2774_0 -0.381721651971918
2774 2774_1 -0.990612977153241
2775 2775_0 -1.29556488362961
2775 2775_1 -1.84084771161758
2776 2776_0 -1.74090313067645
2776 2776_1 -1.11384022134845
2777 2777_0 -1.96147478398985
2777 2777_1 -1.00466524621982
2778 2778_0 -1.29902785524381
2778 2778_1 0.112235278441169
2779 2779_0 -0.851680312942827
2779 2779_1 -0.801179642921297
278 278_0 -0.00637657312629827
278 278_1 0.140698707067329
2780 2780_0 -2.78872451465779
2780 2780_1 -2.78276782453699
2781 2781_0 -1.74849845776647
2781 2781_1 -0.791670042766298
2782 2782_0 -1.54152207187354
2782 2782_1 -2.46254811935488
2783 2783_0 -2.01109111164895
2783 2783_1 -0.507035779285424
2784 2784_0 -0.690642679027202
2784 2784_1 -0.901289546137932
2785 2785_0 -1.53248448842206
2785 2785_1 -0.824773120700081
2786 2786_0 -2.30072175003792
2786 2786_1 -2.35289612455333
2787 2787_0 -0.687331753599235
2787 2787_1 -0.32870941886882
2788 2788_0 -0.605359741250646
2788 2788_1 -0.893809575287296
2789 2789_0 -2.50285357568687
2789 2789_1 -2.20116717109741
279 279_0 -2.15214999298253
279 279_1 -2.49869734186147
2790 2790_0 -2.36143451169692
2790 2790_1 -1.5183094148805
2791 2791_0 -0.191640607336187
2791 2791_1 0.0597515821749637
2792 2792_0 -1.90247697003269
2792 2792_1 -2.67827951481287
2793 2793_0 -2.07746389275504
2793 2793_1 -1.86675873567776
2794 2794_0 -2.17288478478199
2794 2794_1 -0.901085269445419
2795 2795_0 -1.95156816855722
2795 2795_1 -2.09819232416362
2796 2796_0 1.36219315094735
2796 2796_1 -0.399603384338855
2797 2797_0 -0.567708511884148
2797 2797_1 0.282740820565516
2798 2798_0 -1.68277803613829
2798 2798_1 -0.445510379004266
2799 2799_0 -0.911415480481692
2799 2799_1 -1.62071785238926
28 28_0 -0.194183903497379
28 28_1 -0.432864124420337
280 280_0 0.105819641621196
280 280_1 -0.564079829773074
2800 2800_0 -0.31076208191786
2800 2800_1 0.151352843890346
2801 2801_0 -3.33729801403075
2801 2801_1 -2.5894199340105
2802 2802_0 -0.16411060705208
2802 2802_1 -0.706032662078472
2803 2803_0 -1.96982031993285
2803 2803_1 -0.852946865760164
2804 2804_0 -0.899836102246426
2804 2804_1 -0.54091532867539
2805 2805_0 -0.826225337003255
2805 2805_1 -1.07877358041271
2806 2806_0 -1.28841937220362
2806 2806_1 -1.13790499576666
2807 2807_0 -0.643882282109034
2807 2807_1 -1.79083596309373
2808 2808_0 -1.09723677228758
2808 2808_1 -1.49194464035195
2809 2809_0 0.421329164114361
2809 2809_1 0.0763754106614457
281 281_0 -0.425408412623603
281 281_1 -1.48627906673484
2810 2810_0 -2.24566146749074
2810 2810_1 -1.05825994195874
2811 2811_0 0.37295948601039
2811 2811_1 0.493036259237078
2812 2812_0 0.0170363668151775
2812 2812_1 -1.09124687396319
2813 2813_0 -0.877307660037965
2813 2813_1 -1.74109596874706
2814 2814_0 -1.36471347852749
2814 2814_1 -0.891740851930125
2815 2815_0 -0.261996391600555
2815 2815_1 -0.981325755032215
2816 2816_0 -0.076037117712222
2816 2816_1 0.945487481828236
2817 2817_0 -0.652455187814297
2817 2817_1 -0.390034554431426
2818 2818_0 -3.52776406285218
2818 2818_1 -2.91236831068846
2819 2819_0 -1.20910560764713
2819 2819_1 -0.516026841244464
282 282_0 -0.0917751863252469
282 282_1 -1.49236280430596
2820 2820_0 -2.11478133936264
2820 2820_1 -2.29204642844376
2821 2821_0 -1.3758232643869
2821 2821_1 -1.77783556686731
2822 2822_0 -0.987743639583333
2822 2822_1 -0.91725258260613
2823 2823_0 -0.852769803235593
2823 2823_1 -0.905574717448872
2824 2824_0 -2.01315086331723
2824 2824_1 -2.75160363013301
2825 2825_0 -0.654639973925571
2825 2825_1 -2.0529892460474
2826 2826_0 -1.98981356910701
2826 2826_1 -0.353329548555886
2827 2827_0 -1.79576727746838
2827 2827_1 -1.929221216304
2828 2828_0 -1.21740865110964
2828 2828_1 -0.211451528316419
2829 2829_0 -1.31100788219946
2829 2829_1 -1.15343193285441
283 283_0 -1.35028909145064
283 283_1 -1.11206535973036
2830 2830_0 -1.75662609131476
2830 2830_1 -2.18149461083778
2831 2831_0 -2.13892932097072
2831 2831_1 -1.75804573165669
2832 2832_0 -0.611754655736526
2832 2832_1 -0.734415107406448
2833 2833_0 -1.5734735101281
2833 2833_1 -0.1380644647971
2834 2834_0 -2.99327710324956
2834 2834_1 -1.75020522126822
2835 2835_0 -1.1626944064895
2835 2835_1 -1.60643853858369
2836 2836_0 -1.60337729494761
2836 2836_1 -0.938925492247831
2837 2837_0 -1.42848970317766
2837 2837_1 -1.11059923403111
2838 2838_0 -2.236816004888
2838 2838_1 -0.811218009538666
2839 2839_0 0.480540900086089
2839 2839_1 0.310002610562455
284 284_0 -1.51331787391823
284 284_1 -1.02983960532567
2840 2840_0 -0.421538431212275
2840 2840_1 0.0446341456730569
2841 2841_0 -2.73077063539213
2841 2841_1 -1.50097423059267
2842 2842_0 -0.114090356112097
2842 2842_1 0.445380596115247
2843 2843_0 -0.576069788886057
2843 2843_1 -1.19025659217877
2844 2844_0 -0.920116352806317
2844 2844_1 -1.50984695216415
2845 2845_0 1.15908973294368
2845 2845_1 0.678639699765611
2846 2846_0 -0.920567842594849
2846 2846_1 -0.750358246849008
2847 2847_0 -0.868035301704238
2847 2847_1 -1.28680809426237
2848 2848_0 -1.75580512245176
2848 2848_1 -0.508964672237233
2849 2849_0 -0.785019220120409
2849 2849_1 -0.647473672593087
285 285_0 -3.26862178198825
285 285_1 -2.80420088373218
2850 2850_0 0.302266939334864
2850 2850_1 0.158477668988723
2851 2851_0 -1.11843190831215
2851 2851_1 0.299865794932297
2852 2852_0 -1.85366195094507
2852 2852_1 -1.57162788084643
2853 2853_0 -2.22890581894972
2853 2853_1 -1.17073121543315
2854 2854_0 -1.88165739617754
2854 2854_1 -2.17571129969656
2855 2855_0 -0.872736498748735
2855 2855_1 -1.84074812492458
2856 2856_0 -2.9118614640359
2856 2856_1 -2.45374917886974
2857 2857_0 0.747989256589212
2857 2857_1 -0.529264819652319
2858 2858_0 -2.34747363272007
2858 2858_1 -2.5012743656184
2859 2859_0 -1.31935170101252
2859 2859_1 -0.233881771813685
286 286_0 -2.2104635272619
286 286_1 -1.4971795782075
2860 2860_0 -1.74592291392268
2860 2860_1 -1.44915443659161
2861 2861_0 -0.50902638732469
2861 2861_1 1.31069957215606
2862 2862_0 -1.57083890184947
2862 2862_1 -1.40508884507764
2863 2863_0 -1.41420053674694
2863 2863_1 -2.00223455648989
2864 2864_0 -2.02358782957129
2864 2864_1 -3.30190468036686
2865 2865_0 -2.10760656387848
2865 2865_1 -1.50342944245951
2866 2866_0 -1.89073439091557
2866 2866_1 -1.8878374857911
2867 2867_0 -0.545203749072913
2867 2867_1 -0.903427462895221
2868 2868_0 -2.88429184848898
2868 2868_1 -2.45106345331188
2869 2869_0 -2.18955977921439
2869 2869_1 -2.26099381701573
287 287_0 -0.759036238390888
287 287_1 0.0635142721423257
2870 2870_0 -2.6529017132656
2870 2870_1 -2.31958768354876
2871 2871_0 -0.884606144356333
2871 2871_1 -1.41216522745729
2872 2872_0 -0.824111718418048
2872 2872_1 0.0754607957107351
2873 2873_0 -1.41406135714571
2873 2873_1 -2.29184598683639
2874 2874_0 -3.99950295962182
2874 2874_1 -3.25277010233798
2875 2875_0 -1.45271048946637
2875 2875_1 -0.594427681374308
2876 2876_0 -1.51510991154229
2876 2876_1 -0.897675053363244
2877 2877_0 -0.223112041099645
2877 2877_1 -0.410056021136252
2878 2878_0 -2.17842297894562
2878 2878_1 -2.08462901819832
2879 2879_0 -1.75229508128438
2879 2879_1 -2.22243779095525
288 288_0 -2.26178033465732
288 288_1 -1.74456461085918
2880 2880_0 -1.00986874567193
2880 2880_1 -1.33609203300946
2881 2881_0 -0.83563110701612
